chrom	intergenic_start	intergenic_end	intergenic_distance	gene_1_ID	gene_1_name	gene_2_ID	gene_2_name	mean_phylop	prop_constraint	category	td_gene_ID	td_gene_name
chr2	113501156	113605866	104712	ENSG00000184492	FOXD4L1	ENSG00000279267	NA	0.13496022423409	0.0403487661395065	non_td	NA	NA
chr2	113607909	113627228	19321	ENSG00000279267	NA	ENSG00000144134	RABL2A	0.0143246208788365	0.00383002950157859	td_neighbour	ENSG00000144134	RABL2A
chr2	113643397	113705010	61615	ENSG00000144134	RABL2A	ENSG00000115084	SLC35F5	0.0685781871297765	0.0188103546214396	td_bs	ENSG00000144134	RABL2A
chr2	113756694	113890062	133370	ENSG00000115084	SLC35F5	ENSG00000115091	ACTR3	0.125658146509712	0.0194121616555447	non_td	NA	NA
chr2	113962597	114442298	479703	ENSG00000115091	ACTR3	ENSG00000175497	DPP10	0.122933627682128	0.0311088319230857	non_td	NA	NA
chr2	115845781	117814690	1968911	ENSG00000175497	DPP10	ENSG00000088205	DDX18	-0.00334592015589517	0.0128096191244805	non_td	NA	NA
chr2	117832378	117915477	83101	ENSG00000088205	DDX18	ENSG00000125633	CCDC93	-0.00554360356674647	0.011504073356518	non_td	NA	NA
chr2	118014134	118014173	41	ENSG00000125633	CCDC93	ENSG00000279227	NA	1.76085365853658	0.292682926829268	non_td	NA	NA
chr2	118015674	118088451	72779	ENSG00000279227	NA	ENSG00000125629	INSIG2	0.594052886134726	0.0995204660685088	non_td	NA	NA
chr2	118110998	118842170	731174	ENSG00000125629	INSIG2	ENSG00000163064	EN1	0.24627287895906	0.0555353445281151	td_neighbour	ENSG00000163064	EN1
chr2	118847649	118942193	94546	ENSG00000163064	EN1	ENSG00000019169	MARCO	0.0672678273010002	0.0324498127895416	td_bs	ENSG00000163064	EN1
chr2	118994661	119156242	161583	ENSG00000019169	MARCO	ENSG00000144119	C1QL2	0.0286937734786457	0.0306529771077403	non_td	NA	NA
chr2	119158752	119223830	65080	ENSG00000144119	C1QL2	ENSG00000115107	STEAP3	-0.03882217271051	0.0195912722802704	non_td	NA	NA
chr2	119265653	119302224	36573	ENSG00000115107	STEAP3	ENSG00000186132	C2orf76	0.0440171437946022	0.0201241352910617	non_td	NA	NA
chr2	119366835	119366920	87	ENSG00000186132	C2orf76	ENSG00000155368	DBI	0.234022988505747	0.183908045977011	non_td	NA	NA
chr2	119372561	119429900	57341	ENSG00000155368	DBI	ENSG00000171227	TMEM37	-0.00685814687570886	0.00599919778169198	non_td	NA	NA
chr2	119438505	119439842	1339	ENSG00000171227	TMEM37	ENSG00000080293	SCTR	0.0126504854368932	0.0134428678117999	non_td	NA	NA
chr2	119525302	119544431	19131	ENSG00000080293	SCTR	ENSG00000163075	CFAP221	0.0575725785374524	0.0120746432491767	td_bs	ENSG00000163075	CFAP221
chr2	119662252	119679166	16916	ENSG00000163075	CFAP221	ENSG00000144120	TMEM177	0.0501709624024587	0.00916292267675573	td_bs	ENSG00000163075	CFAP221
chr2	119686508	119759921	73415	ENSG00000144120	TMEM177	ENSG00000088179	PTPN4	0.150534168766601	0.0318872165088878	non_td	NA	NA
chr2	119984900	120013076	28178	ENSG00000088179	PTPN4	ENSG00000115109	EPB41L5	-0.00369327134644091	0.00528781318759316	td_neighbour	ENSG00000115109	EPB41L5
chr2	120179120	120217478	38360	ENSG00000115109	EPB41L5	ENSG00000226479	TMEM185B	-0.0805362617309659	0.00424921793534932	td_neighbour	ENSG00000115109	EPB41L5
chr2	120223401	120240063	16664	ENSG00000226479	TMEM185B	ENSG00000144118	RALB	-0.138227496399425	0.0170427268362938	non_td	NA	NA
chr2	120294711	120346135	51426	ENSG00000144118	RALB	ENSG00000163083	INHBB	0.0189287325477394	0.0495663672072493	non_td	NA	NA
chr2	120351804	120464334	112532	ENSG00000163083	INHBB	ENSG00000280409	LINC01101	-0.05471042014716	0.0299648100095973	non_td	NA	NA
chr2	120466219	120735622	269405	ENSG00000280409	LINC01101	ENSG00000074047	GLI2	-0.0496234813756216	0.0311389914812271	td_neighbour	ENSG00000074047	GLI2
chr2	120992654	121216586	223934	ENSG00000074047	GLI2	ENSG00000115112	TFCP2L1	-0.117291559120115	0.01685764555628	td_bs	ENSG00000074047	GLI2
chr2	121285203	121337775	52574	ENSG00000115112	TFCP2L1	ENSG00000074054	CLASP1	-0.0467365047361821	0.0112793395975197	non_td	NA	NA
chr2	121649477	121688202	38727	ENSG00000074054	CLASP1	ENSG00000279721	NA	0.0279502414336193	0.00821132543186924	non_td	NA	NA
chr2	121689715	121726944	37231	ENSG00000279721	NA	ENSG00000155438	NIFK	-0.0629113641857587	0.0101259702935726	non_td	NA	NA
chr2	121736912	121737102	192	ENSG00000155438	NIFK	ENSG00000211460	TSN	-0.189208333333333	0.03125	non_td	NA	NA
chr2	121767854	123850521	2082669	ENSG00000211460	TSN	ENSG00000279874	NA	-0.0704827752274257	0.0123188082215657	non_td	NA	NA
chr2	123850696	124025286	174592	ENSG00000279874	NA	ENSG00000155052	CNTNAP5	-0.0971470800494825	0.0104930351906158	td_neighbour	ENSG00000155052	CNTNAP5
chr2	124915288	126656132	1740846	ENSG00000155052	CNTNAP5	ENSG00000136732	GYPC	-0.103014997305918	0.0085395261843954	td_bs	ENSG00000155052	CNTNAP5
chr2	126696668	126898863	202197	ENSG00000136732	GYPC	ENSG00000237524	TEX51	-0.0948428908440722	0.0114492302061851	non_td	NA	NA
chr2	126902098	127048026	145930	ENSG00000237524	TEX51	ENSG00000136717	BIN1	-0.0437565956280421	0.00529020763379703	non_td	NA	NA
chr2	127107289	127183831	76544	ENSG00000136717	BIN1	ENSG00000186684	CYP27C1	-0.0657688127090309	0.0133517976588629	non_td	NA	NA
chr2	127220314	127257289	36977	ENSG00000186684	CYP27C1	ENSG00000163161	ERCC3	0.0143554101198067	0.0119804202612435	non_td	NA	NA
chr2	127294167	127298729	4564	ENSG00000163161	ERCC3	ENSG00000169967	MAP3K2	0.0970192813321644	0.0177475898334794	non_td	NA	NA
chr2	127388466	127418426	29962	ENSG00000169967	MAP3K2	ENSG00000115718	PROC	-0.00844563113276768	0.0103464388225085	non_td	NA	NA
chr2	127429243	127436206	6965	ENSG00000115718	PROC	ENSG00000163166	IWS1	-0.0842256999282128	0.00201005025125628	non_td	NA	NA
chr2	127526887	127535801	8916	ENSG00000163166	IWS1	ENSG00000169994	MYO7B	0.0198636159712876	0.0168236877523553	non_td	NA	NA
chr2	127637730	127638380	652	ENSG00000169994	MYO7B	ENSG00000072163	LIMS2	-0.277110429447853	0.0153374233128834	non_td	NA	NA
chr2	127681787	127701026	19241	ENSG00000072163	LIMS2	ENSG00000136709	WDR33	-0.0615189439218304	0.00171508757341095	non_td	NA	NA
chr2	127811188	127843552	32366	ENSG00000136709	WDR33	ENSG00000144231	POLR2D	0.0283453006241118	0.0105357473892356	non_td	NA	NA
chr2	127858156	127861629	3475	ENSG00000144231	POLR2D	ENSG00000144233	AMMECR1L	-0.0274995683453237	0.00748201438848921	non_td	NA	NA
chr2	127885968	127941216	55250	ENSG00000144233	AMMECR1L	ENSG00000136715	SAP130	-0.0117169049773757	0.00906787330316742	non_td	NA	NA
chr2	128028121	128091199	63080	ENSG00000136715	SAP130	ENSG00000136731	UGGT1	-0.0344737159163012	0.00286937222574509	non_td	NA	NA
chr2	128195678	128236715	41039	ENSG00000136731	UGGT1	ENSG00000136720	HS6ST1	-0.0418076707522116	0.00760252442798314	non_td	NA	NA
chr2	128318869	129979665	1660798	ENSG00000136720	HS6ST1	ENSG00000222014	RAB6C	-0.0884975036098481	0.00673591851627952	non_td	NA	NA
chr2	129982739	130073534	90797	ENSG00000222014	RAB6C	ENSG00000196604	POTEF	0.161416841966144	0.044340672048636	non_td	NA	NA
chr2	130129223	130139286	10065	ENSG00000196604	POTEF	ENSG00000152076	CCDC74B	-0.0388669647292606	0.00774962742175857	non_td	NA	NA
chr2	130145135	130151391	6258	ENSG00000152076	CCDC74B	ENSG00000136699	SMPD4	-0.0568422818791949	0.000159795461808885	td_neighbour	ENSG00000136699	SMPD4
chr2	130182751	130191744	8995	ENSG00000136699	SMPD4	ENSG00000152086	TUBA3E	0.0958301278488044	0.0422456920511395	td_bs	ENSG00000136699	SMPD4
chr2	130198440	130337932	139494	ENSG00000152086	TUBA3E	ENSG00000136710	CCDC115	0.14654569372159	0.0506545084376389	td_bs	ENSG00000152086	TUBA3E
chr2	130342700	130342876	178	ENSG00000136710	CCDC115	ENSG00000136718	IMP4	-0.00906741573033705	0.140449438202247	non_td	NA	NA
chr2	130347968	130356044	8078	ENSG00000136718	IMP4	ENSG00000072135	PTPN18	-0.0360365189403317	0.00693240901213172	non_td	NA	NA
chr2	130375406	130459454	84050	ENSG00000072135	PTPN18	ENSG00000196834	POTEI	0.042467614515177	0.0211897679952409	non_td	NA	NA
chr2	130509708	130521196	11490	ENSG00000196834	POTEI	ENSG00000152093	CFC1B	-0.0469087032201922	0.00670147954743255	non_td	NA	NA
chr2	130528605	130592164	63561	ENSG00000152093	CFC1B	ENSG00000136698	CFC1	-0.119107565960253	0.0139393653340885	non_td	NA	NA
chr2	130599576	130611439	11865	ENSG00000136698	CFC1	ENSG00000222038	POTEJ	-0.0525431099873579	0.00640539401601348	non_td	NA	NA
chr2	130658038	130729069	71033	ENSG00000222038	POTEJ	ENSG00000173302	GPR148	0.0439956076753069	0.0244534230568891	non_td	NA	NA
chr2	130730337	130755539	25204	ENSG00000173302	GPR148	ENSG00000178171	AMER3	-0.0523601412474217	0.00170607840025393	non_td	NA	NA
chr2	130768135	130836913	68780	ENSG00000178171	AMER3	ENSG00000136002	ARHGEF4	-0.0744766065716799	0.00332945623727828	non_td	NA	NA
chr2	131047264	131047875	613	ENSG00000136002	ARHGEF4	ENSG00000152102	FAM168B	-0.179099510603589	0.0114192495921697	non_td	NA	NA
chr2	131093461	131104846	11387	ENSG00000152102	FAM168B	ENSG00000115762	PLEKHB2	-0.0795337665759209	0.00483006937736015	non_td	NA	NA
chr2	131353710	131361110	7402	ENSG00000115762	PLEKHB2	ENSG00000233087	RAB6D	0.0380551202377718	0.0456633342339908	non_td	NA	NA
chr2	131364143	131464899	100758	ENSG00000233087	RAB6D	ENSG00000173272	MZT2A	0.335266619027779	0.0741380337045197	non_td	NA	NA
chr2	131492744	131527674	34932	ENSG00000173272	MZT2A	ENSG00000163040	CCDC74A	0.146339631283639	0.061834421161113	non_td	NA	NA
chr2	131533667	132147590	613925	ENSG00000163040	CCDC74A	ENSG00000163046	ANKRD30BL	-0.048570335138617	0.0138355662336605	non_td	NA	NA
chr2	132257970	132416804	158836	ENSG00000163046	ANKRD30BL	ENSG00000183840	GPR39	0.00979038127376746	0.0152547281472714	non_td	NA	NA
chr2	132646583	132671787	25206	ENSG00000183840	GPR39	ENSG00000176771	NCKAP5	0.350329326350867	0.0828770927556931	non_td	NA	NA
chr2	133568464	134119982	551520	ENSG00000176771	NCKAP5	ENSG00000152127	MGAT5	0.128465678488509	0.0279518421816072	non_td	NA	NA
chr2	134454622	134455758	1138	ENSG00000152127	MGAT5	ENSG00000152128	TMEM163	-0.477487697715291	0.0114235500878735	non_td	NA	NA
chr2	134719001	134838615	119616	ENSG00000152128	TMEM163	ENSG00000153086	ACMSD	0.119975128745362	0.0130918940609952	non_td	NA	NA
chr2	134902035	134918234	16201	ENSG00000153086	ACMSD	ENSG00000082258	CCNT2	0.14602765261404	0.00944386149003148	non_td	NA	NA
chr2	134959343	134964484	5143	ENSG00000082258	CCNT2	ENSG00000176601	MAP3K19	0.0106393155745675	0.00933307408127552	non_td	NA	NA
chr2	135047469	135136915	89448	ENSG00000176601	MAP3K19	ENSG00000121988	ZRANB3	0.281394150791526	0.0349476790984706	non_td	NA	NA
chr2	135531219	135531454	237	ENSG00000121988	ZRANB3	ENSG00000048991	R3HDM1	1.68500421940928	0.358649789029536	td_neighbour	ENSG00000048991	R3HDM1
chr2	135725271	135741733	16464	ENSG00000048991	R3HDM1	ENSG00000144224	UBXN4	0.089031098153548	0.013787657920311	td_bs	ENSG00000048991	R3HDM1
chr2	135785057	135787849	2794	ENSG00000144224	UBXN4	ENSG00000115850	LCT	0.126344309234073	0.0143163922691482	td_bs	ENSG00000144224	UBXN4
chr2	135837185	135839625	2442	ENSG00000115850	LCT	ENSG00000076003	MCM6	0.0341478296478299	0.0102375102375102	non_td	NA	NA
chr2	135876444	135905880	29438	ENSG00000076003	MCM6	ENSG00000115866	DARS1	0.249998539302946	0.0319654867857871	non_td	NA	NA
chr2	135986101	136114348	128249	ENSG00000115866	DARS1	ENSG00000121966	CXCR4	0.505160281951443	0.0742461929527716	non_td	NA	NA
chr2	136118150	136230752	112604	ENSG00000121966	CXCR4	ENSG00000279024	NA	0.373671192852796	0.0558505914532343	non_td	NA	NA
chr2	136233246	136765544	532300	ENSG00000279024	NA	ENSG00000144229	THSD7B	0.229372032688274	0.0380462145406726	non_td	NA	NA
chr2	137677719	137964019	286302	ENSG00000144229	THSD7B	ENSG00000150540	HNMT	0.0675567722195415	0.0189834510412082	non_td	NA	NA
chr2	138016365	138501769	485406	ENSG00000150540	HNMT	ENSG00000144228	SPOPL	0.218639466755621	0.0360337531880529	non_td	NA	NA
chr2	138573548	138669156	95610	ENSG00000144228	SPOPL	ENSG00000144227	NXPH2	0.111508220897396	0.0204476519192553	non_td	NA	NA
chr2	138780391	140231422	1451033	ENSG00000144227	NXPH2	ENSG00000168702	LRP1B	0.0557494757182755	0.0211566518473391	td_neighbour	ENSG00000168702	LRP1B
chr2	142131017	142877656	746641	ENSG00000168702	LRP1B	ENSG00000115919	KYNU	0.0500727471435163	0.021248498274271	td_bs	ENSG00000168702	LRP1B
chr2	143055834	143091361	35529	ENSG00000115919	KYNU	ENSG00000075884	ARHGAP15	0.07446621070111	0.0202932815446537	non_td	NA	NA
chr2	143768353	143938067	169716	ENSG00000075884	ARHGAP15	ENSG00000121964	GTDC1	0.657900292252946	0.119040043366565	non_td	NA	NA
chr2	144332569	144364363	31796	ENSG00000121964	GTDC1	ENSG00000169554	ZEB2	0.590989810038982	0.0954837086425966	td_neighbour	ENSG00000169554	ZEB2
chr2	144521058	145874519	1353463	ENSG00000169554	ZEB2	ENSG00000279876	NA	0.437479254327846	0.0845712073399864	td_neighbour	ENSG00000169554	ZEB2
chr2	145874846	148021010	2146166	ENSG00000279876	NA	ENSG00000204406	MBD5	0.301655045322809	0.0536184060319658	non_td	NA	NA
chr2	148516972	148644439	127469	ENSG00000204406	MBD5	ENSG00000135999	EPC2	0.182817437965302	0.0298896202213872	non_td	NA	NA
chr2	148787570	148875226	87658	ENSG00000135999	EPC2	ENSG00000168280	KIF5C	0.139601713477387	0.0237171735608843	non_td	NA	NA
chr2	149026760	149038106	11348	ENSG00000168280	KIF5C	ENSG00000150556	LYPD6B	0.133394518857951	0.0358653507225943	non_td	NA	NA
chr2	149215263	149329984	114723	ENSG00000150556	LYPD6B	ENSG00000187123	LYPD6	0.285963390078691	0.0455096188209862	non_td	NA	NA
chr2	149474139	149569636	95499	ENSG00000187123	LYPD6	ENSG00000168288	MMADHC	0.141126189803039	0.0233300872260443	non_td	NA	NA
chr2	149587779	150468194	880417	ENSG00000168288	MMADHC	ENSG00000115963	RND3	0.178351802611719	0.0329014546516026	non_td	NA	NA
chr2	150539012	151247939	708929	ENSG00000115963	RND3	ENSG00000184898	RBM43	0.2227496124436	0.0357891975077899	non_td	NA	NA
chr2	151261864	151270469	8607	ENSG00000184898	RBM43	ENSG00000123609	NMI	0.108255141164168	0.0135935866155455	non_td	NA	NA
chr2	151289895	151357591	67698	ENSG00000123609	NMI	ENSG00000123610	TNFAIP6	0.110150713462739	0.0151112292829921	non_td	NA	NA
chr2	151380047	151485335	105290	ENSG00000123610	TNFAIP6	ENSG00000183091	NEB	0.268837752872996	0.0506695792572894	td_neighbour	ENSG00000183091	NEB
chr2	151734488	151832770	98284	ENSG00000183091	NEB	ENSG00000182389	CACNB4	0.24516358715558	0.0365573236742501	td_neighbour	ENSG00000183091	NEB
chr2	152099168	152116800	17634	ENSG00000182389	CACNB4	ENSG00000115145	STAM2	0.179995066349091	0.0223432006351367	non_td	NA	NA
chr2	152175764	152335173	159411	ENSG00000115145	STAM2	ENSG00000157827	FMNL2	0.164858422568022	0.0185056238277158	non_td	NA	NA
chr2	152649827	152651592	1767	ENSG00000157827	FMNL2	ENSG00000196504	PRPF40A	-0.00645557441992065	0.0130164119977363	non_td	NA	NA
chr2	152717998	153477337	759341	ENSG00000196504	PRPF40A	ENSG00000177519	RPRM	0.169612542981268	0.0226841432241904	non_td	NA	NA
chr2	153478763	153871921	393160	ENSG00000177519	RPRM	ENSG00000144278	GALNT13	0.107314487740341	0.0170057991657341	non_td	NA	NA
chr2	154453980	154697854	243876	ENSG00000144278	GALNT13	ENSG00000162989	KCNJ3	0.0885307697354447	0.0197641424330397	non_td	NA	NA
chr2	154858355	156324436	1466083	ENSG00000162989	KCNJ3	ENSG00000153234	NR4A2	0.225338550409684	0.0438870104898563	td_neighbour	ENSG00000153234	NR4A2
chr2	156342349	156435289	92942	ENSG00000153234	NR4A2	ENSG00000115159	GPD2	0.313073153149227	0.0505368939768888	td_bs	ENSG00000153234	NR4A2
chr2	156613736	157257704	643970	ENSG00000115159	GPD2	ENSG00000136542	GALNT5	0.323059833532741	0.0546422970014131	non_td	NA	NA
chr2	157318492	157318630	140	ENSG00000136542	GALNT5	ENSG00000136541	ERMN	0.485885714285714	0.0642857142857143	non_td	NA	NA
chr2	157327714	157414618	86906	ENSG00000136541	ERMN	ENSG00000115165	CYTIP	0.0950318274917813	0.0167882539755598	non_td	NA	NA
chr2	157488962	157526766	37806	ENSG00000115165	CYTIP	ENSG00000123612	ACVR1C	0.216423477754838	0.0357615193355552	non_td	NA	NA
chr2	157628865	157736443	107580	ENSG00000123612	ACVR1C	ENSG00000115170	ACVR1	0.22422071016913	0.0261386874883807	non_td	NA	NA
chr2	157876331	157876701	372	ENSG00000115170	ACVR1	ENSG00000007001	UPP2	3.12351612903226	0.60752688172043	td_neighbour	ENSG00000007001	UPP2
chr2	158136155	158171072	34919	ENSG00000007001	UPP2	ENSG00000153237	CCDC148	0.123167616483869	0.0134024456599559	td_bs	ENSG00000007001	UPP2
chr2	158456754	158456951	199	ENSG00000153237	CCDC148	ENSG00000144283	PKP4	4.24186934673367	0.698492462311558	non_td	NA	NA
chr2	158682880	158795316	112438	ENSG00000144283	PKP4	ENSG00000163331	DAPL1	0.188540849179089	0.0352905601309166	non_td	NA	NA
chr2	158862782	158968639	105859	ENSG00000163331	DAPL1	ENSG00000115183	TANC1	0.213337609461642	0.0421126215059655	td_neighbour	ENSG00000115183	TANC1
chr2	159232660	159235797	3139	ENSG00000115183	TANC1	ENSG00000196151	WDSUB1	0.0611882765211853	0.0111500477859191	td_bs	ENSG00000115183	TANC1
chr2	159286704	159318978	32276	ENSG00000196151	WDSUB1	ENSG00000123636	BAZ2B	0.108520665509981	0.00734291733796009	non_td	NA	NA
chr2	159616570	159712456	95888	ENSG00000123636	BAZ2B	ENSG00000136536	MARCHF7	0.234237454113145	0.0240488903721008	non_td	NA	NA
chr2	159771028	159771850	824	ENSG00000136536	MARCHF7	ENSG00000248672	NA	0.259741504854369	0.0279126213592233	non_td	NA	NA
chr2	159904711	159932005	27296	ENSG00000248672	NA	ENSG00000153246	PLA2R1	0.314831513774918	0.0450249120750293	non_td	NA	NA
chr2	160062616	160099666	37052	ENSG00000153246	PLA2R1	ENSG00000115221	ITGB6	0.113319901759694	0.0133326136240959	non_td	NA	NA
chr2	160200314	160272150	71838	ENSG00000115221	ITGB6	ENSG00000153250	RBMS1	0.243119699880262	0.0439739413680782	non_td	NA	NA
chr2	160493808	160849312	355506	ENSG00000153250	RBMS1	ENSG00000279844	NA	0.260918060454712	0.0357631094833842	non_td	NA	NA
chr2	160850677	161136907	286232	ENSG00000279844	NA	ENSG00000136560	TANK	0.386915575477196	0.0568769389865564	non_td	NA	NA
chr2	161236231	161308424	72195	ENSG00000136560	TANK	ENSG00000115233	PSMD14	0.657170330355242	0.102888011635155	non_td	NA	NA
chr2	161411718	161424331	12615	ENSG00000115233	PSMD14	ENSG00000144290	SLC4A10	2.12991089972254	0.344510503369005	non_td	NA	NA
chr2	161985283	161992244	6963	ENSG00000144290	SLC4A10	ENSG00000197635	DPP4	0.274411029728564	0.031882809133994	non_td	NA	NA
chr2	162074395	162142881	68488	ENSG00000197635	DPP4	ENSG00000115263	GCG	0.243634811937857	0.0436864852236888	non_td	NA	NA
chr2	162152405	162170683	18280	ENSG00000115263	GCG	ENSG00000078098	FAP	0.416695021881837	0.0717177242888403	non_td	NA	NA
chr2	162245152	162267073	21923	ENSG00000078098	FAP	ENSG00000115267	IFIH1	0.173548419468139	0.0283264151804041	non_td	NA	NA
chr2	162318685	162371406	52723	ENSG00000115267	IFIH1	ENSG00000184611	KCNH7	0.297519792121085	0.0450467537886691	non_td	NA	NA
chr2	162838768	163593395	754629	ENSG00000184611	KCNH7	ENSG00000182263	FIGN	0.260318070203959	0.0492573171717493	non_td	NA	NA
chr2	163736013	164492416	756405	ENSG00000182263	FIGN	ENSG00000115290	GRB14	0.389433273180417	0.0709381878755429	non_td	NA	NA
chr2	164621483	164653623	32142	ENSG00000115290	GRB14	ENSG00000082438	COBLL1	0.162215885756958	0.0223694854084998	td_neighbour	ENSG00000082438	COBLL1
chr2	164843680	164896185	52507	ENSG00000082438	COBLL1	ENSG00000169507	SLC38A11	0.182621231454855	0.0209305425943208	td_bs	ENSG00000082438	COBLL1
chr2	164955526	165194992	239468	ENSG00000169507	SLC38A11	ENSG00000136531	SCN2A	0.371909010807249	0.0550846042059899	non_td	NA	NA
chr2	165392311	165469646	77337	ENSG00000136531	SCN2A	ENSG00000178662	CSRNP3	0.142117304782963	0.0240505838085263	td_neighbour	ENSG00000178662	CSRNP3
chr2	165689408	165747587	58181	ENSG00000178662	CSRNP3	ENSG00000115339	GALNT3	0.116402657224872	0.0201955965005758	td_bs	ENSG00000178662	CSRNP3
chr2	165794660	165857474	62816	ENSG00000115339	GALNT3	ENSG00000123607	TTC21B	0.196506320045864	0.0277954661232807	non_td	NA	NA
chr2	165953852	165984640	30790	ENSG00000123607	TTC21B	ENSG00000144285	SCN1A	0.0549232218252656	0.00766482624228646	non_td	NA	NA
chr2	166149215	166195184	45971	ENSG00000144285	SCN1A	ENSG00000169432	SCN9A	0.0831366948728542	0.0205999434426051	non_td	NA	NA
chr2	166376002	166403572	27572	ENSG00000169432	SCN9A	ENSG00000136546	SCN7A	0.0416981720586109	0.012984186856231	non_td	NA	NA
chr2	166611483	166888479	276998	ENSG00000136546	SCN7A	ENSG00000163092	XIRP2	0.0589786641058916	0.0147979407793558	non_td	NA	NA
chr2	167259754	167868947	609195	ENSG00000163092	XIRP2	ENSG00000172318	B3GALT1	0.202380955194866	0.0333965314882755	non_td	NA	NA
chr2	167874042	167954019	79979	ENSG00000172318	B3GALT1	ENSG00000198648	STK39	0.184106778029234	0.0287450455744633	non_td	NA	NA
chr2	168247596	168456248	208654	ENSG00000198648	STK39	ENSG00000172292	CERS6	0.147804264476087	0.0185234886462757	non_td	NA	NA
chr2	168775135	168834131	58998	ENSG00000172292	CERS6	ENSG00000152253	SPC25	0.146034865588662	0.0274585579172175	non_td	NA	NA
chr2	168913372	168915497	2127	ENSG00000152253	SPC25	ENSG00000073734	ABCB11	0.307803008932769	0.0380818053596615	td_neighbour	ENSG00000073734	ABCB11
chr2	169031325	169064788	33465	ENSG00000073734	ABCB11	ENSG00000073737	DHRS9	0.0933678768862764	0.0094427013297475	td_bs	ENSG00000073734	ABCB11
chr2	169096168	169127108	30942	ENSG00000073737	DHRS9	ENSG00000081479	LRP2	0.0821778811970802	0.0177105552323702	non_td	NA	NA
chr2	169362535	169479479	116946	ENSG00000081479	LRP2	ENSG00000251569	NA	0.142437560925616	0.0178543943358473	non_td	NA	NA
